Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
Ipiranga Do Sul,RS,3,Milho,Grupo III,76.8,34.96
Ivorá,RS,1,Milho,Grupo I,43.2,
Ivorá,RS,2,Milho,Grupo I,60.0,54.63
Ivorá,RS,3,Milho,Grupo I,76.8,49.37
Ivorá,RS,1,Milho,Grupo II,43.2,
Ivorá,RS,2,Milho,Grupo II,60.0,50.59
Ivorá,RS,3,Milho,Grupo II,76.8,45.21
Ivorá,RS,1,Milho,Grupo III,43.2,61.7
Ivorá,RS,2,Milho,Grupo III,60.0,54.82
Ivorá,RS,3,Milho,Grupo III,76.8,49.11
Jaboticaba,RS,1,Milho,Grupo I,43.2,
Jaboticaba,RS,2,Milho,Grupo I,60.0,15.31
Jaboticaba,RS,3,Milho,Grupo I,76.8,11.84
Jaboticaba,RS,1,Milho,Grupo II,43.2,
Jaboticaba,RS,2,Milho,Grupo II,60.0,15.67
Jaboticaba,RS,3,Milho,Grupo II,76.8,12.12
Jaboticaba,RS,1,Milho,Grupo III,43.2,26.72
Jaboticaba,RS,2,Milho,Grupo III,60.0,20.4
Jaboticaba,RS,3,Milho,Grupo III,76.8,16.1
Jaquirana,RS,1,Milho,Grupo I,43.2,17.53
Jaquirana,RS,2,Milho,Grupo I,60.0,13.42
Jaquirana,RS,3,Milho,Grupo I,76.8,10.78
Jaquirana,RS,1,Milho,Grupo II,43.2,16.51
Jaquirana,RS,2,Milho,Grupo II,60.0,12.54
Jaquirana,RS,3,Milho,Grupo II,76.8,9.98
Jaquirana,RS,1,Milho,Grupo III,43.2,18.99
Jaquirana,RS,2,Milho,Grupo III,60.0,14.47
Jaquirana,RS,3,Milho,Grupo III,76.8,11.52
Lagoão,RS,1,Milho,Grupo I,43.2,
Lagoão,RS,2,Milho,Grupo I,60.0,41.03
Lagoão,RS,3,Milho,Grupo I,76.8,37.29
Lagoão,RS,1,Milho,Grupo II,43.2,
Lagoão,RS,2,Milho,Grupo II,60.0,37.04
Lagoão,RS,3,Milho,Grupo II,76.8,33.19
Lagoão,RS,1,Milho,Grupo III,43.2,47.29
Lagoão,RS,2,Milho,Grupo III,60.0,41.67
Lagoão,RS,3,Milho,Grupo III,76.8,37.34
Montauri,RS,1,Milho,Grupo I,43.2,34.01
Montauri,RS,2,Milho,Grupo I,60.0,29.65
Montauri,RS,3,Milho,Grupo I,76.8,26.63
Montauri,RS,1,Milho,Grupo II,43.2,31.43
Montauri,RS,2,Milho,Grupo II,60.0,26.7
Montauri,RS,3,Milho,Grupo II,76.8,23.5
Montauri,RS,1,Milho,Grupo III,43.2,36.56
Montauri,RS,2,Milho,Grupo III,60.0,30.89
Montauri,RS,3,Milho,Grupo III,76.8,27.04
Nova Alvorada,RS,1,Milho,Grupo I,43.2,34.01
Nova Alvorada,RS,2,Milho,Grupo I,60.0,29.65
Nova Alvorada,RS,3,Milho,Grupo I,76.8,26.63
Nova Alvorada,RS,1,Milho,Grupo II,43.2,31.43
Nova Alvorada,RS,2,Milho,Grupo II,60.0,26.7
Nova Alvorada,RS,3,Milho,Grupo II,76.8,23.5
Nova Alvorada,RS,1,Milho,Grupo III,43.2,36.56
Nova Alvorada,RS,2,Milho,Grupo III,60.0,30.89
Nova Alvorada,RS,3,Milho,Grupo III,76.8,27.04
Nova Esperança Do Sul,RS,1,Milho,Grupo I,43.2,
Nova Esperança Do Sul,RS,2,Milho,Grupo I,60.0,51.33
Nova Esperança Do Sul,RS,3,Milho,Grupo I,76.8,46.98
Nova Esperança Do Sul,RS,1,Milho,Grupo II,43.2,
Nova Esperança Do Sul,RS,2,Milho,Grupo II,60.0,48.11
Nova Esperança Do Sul,RS,3,Milho,Grupo II,76.8,43.41
Nova Esperança Do Sul,RS,1,Milho,Grupo III,43.2,60.48
Nova Esperança Do Sul,RS,2,Milho,Grupo III,60.0,53.61
Nova Esperança Do Sul,RS,3,Milho,Grupo III,76.8,48.41
Nova Roma Do Sul,RS,1,Milho,Grupo I,43.2,42.07
Nova Roma Do Sul,RS,2,Milho,Grupo I,60.0,38.84
Nova Roma Do Sul,RS,3,Milho,Grupo I,76.8,36.07
Nova Roma Do Sul,RS,1,Milho,Grupo II,43.2,39.04
Nova Roma Do Sul,RS,2,Milho,Grupo II,60.0,35.6
Nova Roma Do Sul,RS,3,Milho,Grupo II,76.8,32.62
Nova Roma Do Sul,RS,1,Milho,Grupo III,43.2,45.5
Nova Roma Do Sul,RS,2,Milho,Grupo III,60.0,41.3
Nova Roma Do Sul,RS,3,Milho,Grupo III,76.8,37.74
Água Santa,RS,1,Milho,Grupo I,43.2,31.56
Água Santa,RS,2,Milho,Grupo I,60.0,26.49
Água Santa,RS,3,Milho,Grupo I,76.8,23.01
Água Santa,RS,1,Milho,Grupo II,43.2,28.53
Água Santa,RS,2,Milho,Grupo II,60.0,23.66
Água Santa,RS,3,Milho,Grupo II,76.8,20.28
Água Santa,RS,1,Milho,Grupo III,43.2,32.45
Água Santa,RS,2,Milho,Grupo III,60.0,26.93
Água Santa,RS,3,Milho,Grupo III,76.8,23.07
Alegria,RS,1,Milho,Grupo I,43.2,
Alegria,RS,2,Milho,Grupo I,60.0,49.02
Alegria,RS,3,Milho,Grupo I,76.8,45.58
Alegria,RS,1,Milho,Grupo II,43.2,
Alegria,RS,2,Milho,Grupo II,60.0,
Alegria,RS,3,Milho,Grupo II,76.8,41.41
Alegria,RS,1,Milho,Grupo III,43.2,
Alegria,RS,2,Milho,Grupo III,60.0,51.84
Alegria,RS,3,Milho,Grupo III,76.8,47.53
Amaral Ferrador,RS,1,Milho,Grupo I,43.2,
Amaral Ferrador,RS,2,Milho,Grupo I,60.0,
Amaral Ferrador,RS,3,Milho,Grupo I,76.8,70.21
Amaral Ferrador,RS,1,Milho,Grupo II,43.2,
Amaral Ferrador,RS,2,Milho,Grupo II,60.0,
Amaral Ferrador,RS,3,Milho,Grupo II,76.8,68.75
Amaral Ferrador,RS,1,Milho,Grupo III,43.2,
Amaral Ferrador,RS,2,Milho,Grupo III,60.0,76.02
Amaral Ferrador,RS,3,Milho,Grupo III,76.8,73.98
André Da Rocha,RS,1,Milho,Grupo I,43.2,37.65
André Da Rocha,RS,2,Milho,Grupo I,60.0,31.28
André Da Rocha,RS,3,Milho,Grupo I,76.8,27.29
André Da Rocha,RS,1,Milho,Grupo II,43.2,34.98
André Da Rocha,RS,2,Milho,Grupo II,60.0,28.66
André Da Rocha,RS,3,Milho,Grupo II,76.8,24.7
André Da Rocha,RS,1,Milho,Grupo III,43.2,39.31
André Da Rocha,RS,2,Milho,Grupo III,60.0,32.55
André Da Rocha,RS,3,Milho,Grupo III,76.8,28.11
Arroio Do Sal,RS,1,Milho,Grupo I,43.2,34.26
Arroio Do Sal,RS,2,Milho,Grupo I,60.0,28.4
Arroio Do Sal,RS,3,Milho,Grupo I,76.8,24.21
Arroio Do Sal,RS,1,Milho,Grupo II,43.2,32.2
Arroio Do Sal,RS,2,Milho,Grupo II,60.0,26.56
Arroio Do Sal,RS,3,Milho,Grupo II,76.8,22.52
Arroio Do Sal,RS,1,Milho,Grupo III,43.2,36.02
Arroio Do Sal,RS,2,Milho,Grupo III,60.0,29.79
Arroio Do Sal,RS,3,Milho,Grupo III,76.8,25.33
Áurea,RS,1,Milho,Grupo I,43.2,14.18
Áurea,RS,2,Milho,Grupo I,60.0,8.93
Áurea,RS,3,Milho,Grupo I,76.8,5.65
Áurea,RS,1,Milho,Grupo II,43.2,13.27
Áurea,RS,2,Milho,Grupo II,60.0,8.59
Áurea,RS,3,Milho,Grupo II,76.8,5.63
Áurea,RS,1,Milho,Grupo III,43.2,15.48
Áurea,RS,2,Milho,Grupo III,60.0,10.41
Áurea,RS,3,Milho,Grupo III,76.8,7.13
Progresso,RS,1,Milho,Grupo I,43.2,
Progresso,RS,2,Milho,Grupo I,60.0,29.65
Progresso,RS,3,Milho,Grupo I,76.8,26.63
Progresso,RS,1,Milho,Grupo II,43.2,
Progresso,RS,2,Milho,Grupo II,60.0,26.7
Progresso,RS,3,Milho,Grupo II,76.8,23.5
Progresso,RS,1,Milho,Grupo III,43.2,36.56
Progresso,RS,2,Milho,Grupo III,60.0,30.89
Progresso,RS,3,Milho,Grupo III,76.8,27.04
Protásio Alves,RS,1,Milho,Grupo I,43.2,42.07
Protásio Alves,RS,2,Milho,Grupo I,60.0,38.84
Protásio Alves,RS,3,Milho,Grupo I,76.8,36.07
Protásio Alves,RS,1,Milho,Grupo II,43.2,39.04
Protásio Alves,RS,2,Milho,Grupo II,60.0,35.6
Protásio Alves,RS,3,Milho,Grupo II,76.8,32.62
Protásio Alves,RS,1,Milho,Grupo III,43.2,45.5
Protásio Alves,RS,2,Milho,Grupo III,60.0,41.3
Protásio Alves,RS,3,Milho,Grupo III,76.8,37.74
Quinze De Novembro,RS,1,Milho,Grupo I,43.2,
Quinze De Novembro,RS,2,Milho,Grupo I,60.0,51.08
Quinze De Novembro,RS,3,Milho,Grupo I,76.8,47.56
Quinze De Novembro,RS,1,Milho,Grupo II,43.2,
Quinze De Novembro,RS,2,Milho,Grupo II,60.0,45.86
Quinze De Novembro,RS,3,Milho,Grupo II,76.8,42.07
Quinze De Novembro,RS,1,Milho,Grupo III,43.2,54.88
Quinze De Novembro,RS,2,Milho,Grupo III,60.0,49.77
Quinze De Novembro,RS,3,Milho,Grupo III,76.8,45.38
Boqueirão Do Leão,RS,1,Milho,Grupo I,43.2,
Boqueirão Do Leão,RS,2,Milho,Grupo I,60.0,42.51
Boqueirão Do Leão,RS,3,Milho,Grupo I,76.8,37.76
Boqueirão Do Leão,RS,1,Milho,Grupo II,43.2,
Boqueirão Do Leão,RS,2,Milho,Grupo II,60.0,39.35
Boqueirão Do Leão,RS,3,Milho,Grupo II,76.8,34.55
Boqueirão Do Leão,RS,1,Milho,Grupo III,43.2,52.15
Boqueirão Do Leão,RS,2,Milho,Grupo III,60.0,45.18
Boqueirão Do Leão,RS,3,Milho,Grupo III,76.8,39.95
Camargo,RS,1,Milho,Grupo I,43.2,48.97
Camargo,RS,2,Milho,Grupo I,60.0,42.51
Camargo,RS,3,Milho,Grupo I,76.8,37.76
Camargo,RS,1,Milho,Grupo II,43.2,45.91
Camargo,RS,2,Milho,Grupo II,60.0,39.35
Camargo,RS,3,Milho,Grupo II,76.8,34.55
Camargo,RS,1,Milho,Grupo III,43.2,52.15
Camargo,RS,2,Milho,Grupo III,60.0,45.18
Camargo,RS,3,Milho,Grupo III,76.8,39.95
Campos Borges,RS,1,Milho,Grupo I,43.2,
Campos Borges,RS,2,Milho,Grupo I,60.0,41.03
Campos Borges,RS,3,Milho,Grupo I,76.8,37.29
Campos Borges,RS,1,Milho,Grupo II,43.2,
Campos Borges,RS,2,Milho,Grupo II,60.0,37.04
Campos Borges,RS,3,Milho,Grupo II,76.8,33.19
Campos Borges,RS,1,Milho,Grupo III,43.2,47.29
Campos Borges,RS,2,Milho,Grupo III,60.0,41.67
Campos Borges,RS,3,Milho,Grupo III,76.8,37.34
Riozinho,RS,1,Milho,Grupo I,43.2,
Riozinho,RS,2,Milho,Grupo I,60.0,26.97
Riozinho,RS,3,Milho,Grupo I,76.8,22.81
Riozinho,RS,1,Milho,Grupo II,43.2,
Riozinho,RS,2,Milho,Grupo II,60.0,26.75
Riozinho,RS,3,Milho,Grupo II,76.8,22.44
Riozinho,RS,1,Milho,Grupo III,43.2,
Riozinho,RS,2,Milho,Grupo III,60.0,31.09
Riozinho,RS,3,Milho,Grupo III,76.8,26.22
Vista Gaúcha,RS,1,Milho,Grupo I,43.2,
Vista Gaúcha,RS,2,Milho,Grupo I,60.0,
Vista Gaúcha,RS,3,Milho,Grupo I,76.8,11.84
Vista Gaúcha,RS,1,Milho,Grupo II,43.2,
Vista Gaúcha,RS,2,Milho,Grupo II,60.0,
Vista Gaúcha,RS,3,Milho,Grupo II,76.8,12.12
Vista Gaúcha,RS,1,Milho,Grupo III,43.2,
Vista Gaúcha,RS,2,Milho,Grupo III,60.0,20.4
Vista Gaúcha,RS,3,Milho,Grupo III,76.8,16.1
Vista Alegre,RS,1,Milho,Grupo I,43.2,
Vista Alegre,RS,2,Milho,Grupo I,60.0,
Vista Alegre,RS,3,Milho,Grupo I,76.8,11.84
Vista Alegre,RS,1,Milho,Grupo II,43.2,
Vista Alegre,RS,2,Milho,Grupo II,60.0,15.67
Vista Alegre,RS,3,Milho,Grupo II,76.8,12.12
Vista Alegre,RS,1,Milho,Grupo III,43.2,
Vista Alegre,RS,2,Milho,Grupo III,60.0,20.4
Vista Alegre,RS,3,Milho,Grupo III,76.8,16.1
São Vendelino,RS,1,Milho,Grupo I,43.2,
São Vendelino,RS,2,Milho,Grupo I,60.0,38.76
São Vendelino,RS,3,Milho,Grupo I,76.8,34.33
São Vendelino,RS,1,Milho,Grupo II,43.2,
São Vendelino,RS,2,Milho,Grupo II,60.0,37.47
São Vendelino,RS,3,Milho,Grupo II,76.8,32.45
São Vendelino,RS,1,Milho,Grupo III,43.2,50.63
São Vendelino,RS,2,Milho,Grupo III,60.0,43.22
São Vendelino,RS,3,Milho,Grupo III,76.8,37.7
Caseiros,RS,1,Milho,Grupo I,43.2,37.65
Caseiros,RS,2,Milho,Grupo I,60.0,31.28
Caseiros,RS,3,Milho,Grupo I,76.8,27.29
Caseiros,RS,1,Milho,Grupo II,43.2,34.98
Caseiros,RS,2,Milho,Grupo II,60.0,28.66
Caseiros,RS,3,Milho,Grupo II,76.8,24.7
Caseiros,RS,1,Milho,Grupo III,43.2,39.31
Caseiros,RS,2,Milho,Grupo III,60.0,32.55
Caseiros,RS,3,Milho,Grupo III,76.8,28.11
Imigrante,RS,1,Milho,Grupo I,43.2,
Imigrante,RS,2,Milho,Grupo I,60.0,44.86
Imigrante,RS,3,Milho,Grupo I,76.8,42.4
Imigrante,RS,1,Milho,Grupo II,43.2,
Imigrante,RS,2,Milho,Grupo II,60.0,41.93
Imigrante,RS,3,Milho,Grupo II,76.8,39.85
Imigrante,RS,1,Milho,Grupo III,43.2,51.6
Imigrante,RS,2,Milho,Grupo III,60.0,48.14
Imigrante,RS,3,Milho,Grupo III,76.8,46.19
Itacurubi,RS,1,Milho,Grupo I,43.2,
Itacurubi,RS,2,Milho,Grupo I,60.0,51.33
Itacurubi,RS,3,Milho,Grupo I,76.8,46.98
Itacurubi,RS,1,Milho,Grupo II,43.2,
Itacurubi,RS,2,Milho,Grupo II,60.0,
Itacurubi,RS,3,Milho,Grupo II,76.8,43.41
Itacurubi,RS,1,Milho,Grupo III,43.2,60.48
Itacurubi,RS,2,Milho,Grupo III,60.0,53.61
Itacurubi,RS,3,Milho,Grupo III,76.8,48.41
Relvado,RS,1,Milho,Grupo I,43.2,
Relvado,RS,2,Milho,Grupo I,60.0,29.65
Relvado,RS,3,Milho,Grupo I,76.8,26.63
Relvado,RS,1,Milho,Grupo II,43.2,
Relvado,RS,2,Milho,Grupo II,60.0,26.7
Relvado,RS,3,Milho,Grupo II,76.8,23.5
Relvado,RS,1,Milho,Grupo III,43.2,36.56
Relvado,RS,2,Milho,Grupo III,60.0,30.89
Relvado,RS,3,Milho,Grupo III,76.8,27.04
Tunas,RS,1,Milho,Grupo I,43.2,
Tunas,RS,2,Milho,Grupo I,60.0,41.03
Tunas,RS,3,Milho,Grupo I,76.8,37.29
Tunas,RS,1,Milho,Grupo II,43.2,
Tunas,RS,2,Milho,Grupo II,60.0,37.04
Tunas,RS,3,Milho,Grupo II,76.8,33.19
Tunas,RS,1,Milho,Grupo III,43.2,47.29
Tunas,RS,2,Milho,Grupo III,60.0,41.67
Tunas,RS,3,Milho,Grupo III,76.8,37.34
União Da Serra,RS,1,Milho,Grupo I,43.2,34.01
União Da Serra,RS,2,Milho,Grupo I,60.0,29.65
União Da Serra,RS,3,Milho,Grupo I,76.8,26.63
União Da Serra,RS,1,Milho,Grupo II,43.2,31.43
União Da Serra,RS,2,Milho,Grupo II,60.0,26.7
União Da Serra,RS,3,Milho,Grupo II,76.8,23.5
União Da Serra,RS,1,Milho,Grupo III,43.2,36.56
União Da Serra,RS,2,Milho,Grupo III,60.0,30.89
União Da Serra,RS,3,Milho,Grupo III,76.8,27.04
Vale Do Sol,RS,1,Milho,Grupo I,43.2,
Vale Do Sol,RS,2,Milho,Grupo I,60.0,58.64
Vale Do Sol,RS,3,Milho,Grupo I,76.8,55.45
Vale Do Sol,RS,1,Milho,Grupo II,43.2,
Vale Do Sol,RS,2,Milho,Grupo II,60.0,54.71
Vale Do Sol,RS,3,Milho,Grupo II,76.8,51.55
Vale Do Sol,RS,1,Milho,Grupo III,43.2,63.76
Vale Do Sol,RS,2,Milho,Grupo III,60.0,59.12
Vale Do Sol,RS,3,Milho,Grupo III,76.8,55.71
Sertão Santana,RS,1,Milho,Grupo I,43.2,
Sertão Santana,RS,2,Milho,Grupo I,60.0,
Sertão Santana,RS,3,Milho,Grupo I,76.8,5.87
Sertão Santana,RS,1,Milho,Grupo II,43.2,
Sertão Santana,RS,2,Milho,Grupo II,60.0,
Sertão Santana,RS,3,Milho,Grupo II,76.8,6.26
Sertão Santana,RS,1,Milho,Grupo III,43.2,
Sertão Santana,RS,2,Milho,Grupo III,60.0,
Sertão Santana,RS,3,Milho,Grupo III,76.8,8.96
Nova Santa Rita,RS,1,Milho,Grupo I,43.2,
Nova Santa Rita,RS,2,Milho,Grupo I,60.0,
Nova Santa Rita,RS,3,Milho,Grupo I,76.8,53.92
Nova Santa Rita,RS,1,Milho,Grupo II,43.2,
Nova Santa Rita,RS,2,Milho,Grupo II,60.0,
Nova Santa Rita,RS,3,Milho,Grupo II,76.8,51.99
Nova Santa Rita,RS,1,Milho,Grupo III,43.2,
Nova Santa Rita,RS,2,Milho,Grupo III,60.0,63.06
Nova Santa Rita,RS,3,Milho,Grupo III,76.8,58.93
Candiota,RS,1,Milho,Grupo I,43.2,
Candiota,RS,2,Milho,Grupo I,60.0,67.86
Candiota,RS,3,Milho,Grupo I,76.8,63.55
Candiota,RS,1,Milho,Grupo II,43.2,
Candiota,RS,2,Milho,Grupo II,60.0,71.54
Candiota,RS,3,Milho,Grupo II,76.8,67.69
Candiota,RS,1,Milho,Grupo III,43.2,83.07
Candiota,RS,2,Milho,Grupo III,60.0,80.42
Candiota,RS,3,Milho,Grupo III,76.8,77.42
Coronel Barros,RS,1,Milho,Grupo I,43.2,
Coronel Barros,RS,2,Milho,Grupo I,60.0,49.02
Coronel Barros,RS,3,Milho,Grupo I,76.8,45.58
Coronel Barros,RS,1,Milho,Grupo II,43.2,
Coronel Barros,RS,2,Milho,Grupo II,60.0,45.27
Coronel Barros,RS,3,Milho,Grupo II,76.8,41.41
Coronel Barros,RS,1,Milho,Grupo III,43.2,58.39
Coronel Barros,RS,2,Milho,Grupo III,60.0,51.84
Coronel Barros,RS,3,Milho,Grupo III,76.8,47.53
Picada Café,RS,1,Milho,Grupo I,43.2,
Picada Café,RS,2,Milho,Grupo I,60.0,49.42
Picada Café,RS,3,Milho,Grupo I,76.8,45.84
Picada Café,RS,1,Milho,Grupo II,43.2,
Picada Café,RS,2,Milho,Grupo II,60.0,47.57
Picada Café,RS,3,Milho,Grupo II,76.8,43.71
Picada Café,RS,1,Milho,Grupo III,43.2,
Picada Café,RS,2,Milho,Grupo III,60.0,54.86
Picada Café,RS,3,Milho,Grupo III,76.8,50.56
Rio Dos Índios,RS,1,Milho,Grupo I,43.2,
Rio Dos Índios,RS,2,Milho,Grupo I,60.0,22.08
Rio Dos Índios,RS,3,Milho,Grupo I,76.8,19.18
Rio Dos Índios,RS,1,Milho,Grupo II,43.2,
Rio Dos Índios,RS,2,Milho,Grupo II,60.0,22.57
Rio Dos Índios,RS,3,Milho,Grupo II,76.8,19.32
Rio Dos Índios,RS,1,Milho,Grupo III,43.2,36.03
Rio Dos Índios,RS,2,Milho,Grupo III,60.0,29.8
Rio Dos Índios,RS,3,Milho,Grupo III,76.8,25.61
São José Dos Ausentes,RS,1,Milho,Grupo I,43.2,17.82
São José Dos Ausentes,RS,2,Milho,Grupo I,60.0,13.83
São José Dos Ausentes,RS,3,Milho,Grupo I,76.8,11.33
São José Dos Ausentes,RS,1,Milho,Grupo II,43.2,17.39
São José Dos Ausentes,RS,2,Milho,Grupo II,60.0,13.38
São José Dos Ausentes,RS,3,Milho,Grupo II,76.8,10.82
São José Dos Ausentes,RS,1,Milho,Grupo III,43.2,21.22
São José Dos Ausentes,RS,2,Milho,Grupo III,60.0,16.41
São José Dos Ausentes,RS,3,Milho,Grupo III,76.8,13.3
Nova Pádua,RS,1,Milho,Grupo I,43.2,28.04
Nova Pádua,RS,2,Milho,Grupo I,60.0,22.56
Nova Pádua,RS,3,Milho,Grupo I,76.8,19.06
Nova Pádua,RS,1,Milho,Grupo II,43.2,27.48
Nova Pádua,RS,2,Milho,Grupo II,60.0,21.98
Nova Pádua,RS,3,Milho,Grupo II,76.8,18.39
Nova Pádua,RS,1,Milho,Grupo III,43.2,33.29
Nova Pádua,RS,2,Milho,Grupo III,60.0,26.88
Nova Pádua,RS,3,Milho,Grupo III,76.8,22.59
Capitão,RS,1,Milho,Grupo I,43.2,
Capitão,RS,2,Milho,Grupo I,60.0,44.86
Capitão,RS,3,Milho,Grupo I,76.8,42.4
Capitão,RS,1,Milho,Grupo II,43.2,
Capitão,RS,2,Milho,Grupo II,60.0,41.93
Capitão,RS,3,Milho,Grupo II,76.8,39.85
Capitão,RS,1,Milho,Grupo III,43.2,51.6
Capitão,RS,2,Milho,Grupo III,60.0,48.14
Capitão,RS,3,Milho,Grupo III,76.8,46.19
Gentil,RS,1,Milho,Grupo I,43.2,31.56
Gentil,RS,2,Milho,Grupo I,60.0,26.49
Gentil,RS,3,Milho,Grupo I,76.8,23.01
Gentil,RS,1,Milho,Grupo II,43.2,28.53
Gentil,RS,2,Milho,Grupo II,60.0,23.66
Gentil,RS,3,Milho,Grupo II,76.8,20.28
Gentil,RS,1,Milho,Grupo III,43.2,32.45
Gentil,RS,2,Milho,Grupo III,60.0,26.93
Gentil,RS,3,Milho,Grupo III,76.8,23.07
Tiradentes Do Sul,RS,1,Milho,Grupo I,43.2,
Tiradentes Do Sul,RS,2,Milho,Grupo I,60.0,
Tiradentes Do Sul,RS,3,Milho,Grupo I,76.8,50.03
Tiradentes Do Sul,RS,1,Milho,Grupo II,43.2,
Tiradentes Do Sul,RS,2,Milho,Grupo II,60.0,
Tiradentes Do Sul,RS,3,Milho,Grupo II,76.8,46.28
Tiradentes Do Sul,RS,1,Milho,Grupo III,43.2,
Tiradentes Do Sul,RS,2,Milho,Grupo III,60.0,57.39
Tiradentes Do Sul,RS,3,Milho,Grupo III,76.8,52.57
Itapuca,RS,1,Milho,Grupo I,43.2,34.01
Itapuca,RS,2,Milho,Grupo I,60.0,29.65
Itapuca,RS,3,Milho,Grupo I,76.8,26.63
Itapuca,RS,1,Milho,Grupo II,43.2,31.43
Itapuca,RS,2,Milho,Grupo II,60.0,26.7
Itapuca,RS,3,Milho,Grupo II,76.8,23.5
Itapuca,RS,1,Milho,Grupo III,43.2,36.56
Itapuca,RS,3,Milho,Grupo III,76.8,27.04
Santo Antônio Do Planalto,RS,1,Milho,Grupo I,43.2,
Santo Antônio Do Planalto,RS,2,Milho,Grupo I,60.0,35.86
Santo Antônio Do Planalto,RS,3,Milho,Grupo I,76.8,30.98
Santo Antônio Do Planalto,RS,1,Milho,Grupo II,43.2,
Santo Antônio Do Planalto,RS,2,Milho,Grupo II,60.0,41.85
Santo Antônio Do Planalto,RS,3,Milho,Grupo II,76.8,36.52
Santo Antônio Do Planalto,RS,1,Milho,Grupo III,43.2,62.95
Santo Antônio Do Planalto,RS,2,Milho,Grupo III,60.0,56.24
Santo Antônio Do Planalto,RS,3,Milho,Grupo III,76.8,50.48
São José Das Missões,RS,1,Milho,Grupo I,43.2,
São José Das Missões,RS,2,Milho,Grupo I,60.0,33.62
São José Das Missões,RS,3,Milho,Grupo I,76.8,28.88
São José Das Missões,RS,1,Milho,Grupo II,43.2,
São José Das Missões,RS,2,Milho,Grupo II,60.0,32.88
São José Das Missões,RS,3,Milho,Grupo II,76.8,28.08
São José Das Missões,RS,1,Milho,Grupo III,43.2,47.21
São José Das Missões,RS,2,Milho,Grupo III,60.0,39.89
São José Das Missões,RS,3,Milho,Grupo III,76.8,34.47
Derrubadas,RS,1,Milho,Grupo I,43.2,
Derrubadas,RS,2,Milho,Grupo I,60.0,
Derrubadas,RS,3,Milho,Grupo I,76.8,11.84
Derrubadas,RS,1,Milho,Grupo II,43.2,
Derrubadas,RS,2,Milho,Grupo II,60.0,
Derrubadas,RS,3,Milho,Grupo II,76.8,12.12
Derrubadas,RS,1,Milho,Grupo III,43.2,
Derrubadas,RS,2,Milho,Grupo III,60.0,20.4
Derrubadas,RS,3,Milho,Grupo III,76.8,16.1
Nicolau Vergueiro,RS,1,Milho,Grupo I,43.2,42.51
Nicolau Vergueiro,RS,2,Milho,Grupo I,60.0,35.86
Nicolau Vergueiro,RS,3,Milho,Grupo I,76.8,30.98
Nicolau Vergueiro,RS,1,Milho,Grupo II,43.2,
Nicolau Vergueiro,RS,2,Milho,Grupo II,60.0,41.85
Nicolau Vergueiro,RS,3,Milho,Grupo II,76.8,36.52
Nicolau Vergueiro,RS,1,Milho,Grupo III,43.2,62.95
Nicolau Vergueiro,RS,2,Milho,Grupo III,60.0,56.24
Nicolau Vergueiro,RS,3,Milho,Grupo III,76.8,50.48
Santo Expedito Do Sul,RS,1,Milho,Grupo I,43.2,37.65
Santo Expedito Do Sul,RS,2,Milho,Grupo I,60.0,31.28
Santo Expedito Do Sul,RS,3,Milho,Grupo I,76.8,27.29
Santo Expedito Do Sul,RS,1,Milho,Grupo II,43.2,34.98
Santo Expedito Do Sul,RS,2,Milho,Grupo II,60.0,28.66
Santo Expedito Do Sul,RS,3,Milho,Grupo II,76.8,24.7
Santo Expedito Do Sul,RS,1,Milho,Grupo III,43.2,39.31
Santo Expedito Do Sul,RS,2,Milho,Grupo III,60.0,32.55
Santo Expedito Do Sul,RS,3,Milho,Grupo III,76.8,28.11
Morrinhos Do Sul,RS,1,Milho,Grupo I,43.2,32.81
Morrinhos Do Sul,RS,2,Milho,Grupo I,60.0,26.82
Morrinhos Do Sul,RS,3,Milho,Grupo I,76.8,22.41
Morrinhos Do Sul,RS,1,Milho,Grupo II,43.2,30.77
Morrinhos Do Sul,RS,2,Milho,Grupo II,60.0,24.78
Morrinhos Do Sul,RS,3,Milho,Grupo II,76.8,20.59
Morrinhos Do Sul,RS,1,Milho,Grupo III,43.2,34.57
Morrinhos Do Sul,RS,2,Milho,Grupo III,60.0,27.98
Morrinhos Do Sul,RS,3,Milho,Grupo III,76.8,23.39
Coqueiros Do Sul,RS,1,Milho,Grupo I,43.2,
Coqueiros Do Sul,RS,2,Milho,Grupo I,60.0,34.7
Coqueiros Do Sul,RS,3,Milho,Grupo I,76.8,30.67
Coqueiros Do Sul,RS,1,Milho,Grupo II,43.2,
Coqueiros Do Sul,RS,2,Milho,Grupo II,60.0,31.84
Coqueiros Do Sul,RS,3,Milho,Grupo II,76.8,27.72
Coqueiros Do Sul,RS,1,Milho,Grupo III,43.2,43.87
Coqueiros Do Sul,RS,2,Milho,Grupo III,60.0,37.43
Coqueiros Do Sul,RS,3,Milho,Grupo III,76.8,32.76
Mormaço,RS,1,Milho,Grupo I,43.2,
Mormaço,RS,2,Milho,Grupo I,60.0,42.51
Mormaço,RS,3,Milho,Grupo I,76.8,37.76
Mormaço,RS,1,Milho,Grupo II,43.2,
Mormaço,RS,2,Milho,Grupo II,60.0,39.35
Mormaço,RS,3,Milho,Grupo II,76.8,34.55
Mormaço,RS,1,Milho,Grupo III,43.2,52.15
Mormaço,RS,2,Milho,Grupo III,60.0,45.18
